fig_num,name,num_parts,img_url
fig-004349,"Luke Skywalker, Cloud City Outfit, Dark Tan Shirt",4,https://cdn.rebrickable.com/media/sets/fig-004349.jpg
fig-004350,"Princess Leia, Cloud City Outfit, Skirt",4,https://cdn.rebrickable.com/media/sets/fig-004350.jpg
fig-004351,"Princess Leia, Hoth Outfit, White Jacket",4,https://cdn.rebrickable.com/media/sets/fig-004351.jpg
fig-004352,"Han Solo, Dark Blue Jacket, Dark Brown and Black Dual Molded Legs",4,https://cdn.rebrickable.com/media/sets/fig-004352.jpg
fig-004353,"Sandtrooper, Black Pauldron, Neck Bracket with Double Stud, Open Mouth",6,https://cdn.rebrickable.com/media/sets/fig-004353.jpg
fig-004355,"Sandtrooper Squad Leader / Captain, Orange Pauldron, Neck Bracket",6,https://cdn.rebrickable.com/media/sets/fig-004355.jpg
fig-004356,Val,4,https://cdn.rebrickable.com/media/sets/fig-004356.jpg
fig-004357,Rio Durant,4,https://cdn.rebrickable.com/media/sets/fig-004357.jpg
fig-004358,"Qi'ra, Medium Nougat Fur Coat",4,https://cdn.rebrickable.com/media/sets/fig-004358.jpg
fig-004359,Dryden's Guard / Hylobon Enforcer with Open Mouth,3,https://cdn.rebrickable.com/media/sets/fig-004359.jpg
fig-004360,Dryden's Guard / Hylobon Enforcer with Closed Mouth,3,https://cdn.rebrickable.com/media/sets/fig-004360.jpg
fig-004361,Zuckuss,3,https://cdn.rebrickable.com/media/sets/fig-004361.jpg
fig-004362,"Astromech Droid, K3-R1, Dark Turquoise",4,https://cdn.rebrickable.com/media/sets/fig-004362.jpg
fig-004403,Major Vonreg,4,https://cdn.rebrickable.com/media/sets/fig-004403.jpg
fig-004404,Kaz Xiono,4,https://cdn.rebrickable.com/media/sets/fig-004404.jpg
fig-004405,"Astromech Droid, R1-J5 (Bucket)",8,https://cdn.rebrickable.com/media/sets/fig-004405.jpg
fig-004406,"Princess Leia / General Leia, Dark Tan Turtle-neck",4,https://cdn.rebrickable.com/media/sets/fig-004406.jpg
fig-004408,"Snowtrooper, White Hips, Printed Legs, Dark Tan Hands (3626cpr1149 Head)",4,https://cdn.rebrickable.com/media/sets/fig-004408.jpg
fig-004409,"Rebel Trooper in Hoth Uniform, Dark Tan Hat, Dark Brown Beard",5,https://cdn.rebrickable.com/media/sets/fig-004409.jpg
fig-004410,"Scout Trooper, Dual Molded White and Black Helmet, Open Mouth",4,https://cdn.rebrickable.com/media/sets/fig-004410.jpg
fig-004411,"Stormtrooper, Dark Bluish Gray Squares on Back of Helmet",4,https://cdn.rebrickable.com/media/sets/fig-004411.jpg
fig-004412,"Luke Skywalker, Orange Rebel Pilot Outfit, Light Bluish Gray Hips, Black Hands, Printed Visor",4,https://cdn.rebrickable.com/media/sets/fig-004412.jpg
fig-004413,"Stormtrooper, Black Squares on Back of Helmet, Open Mouth",4,https://cdn.rebrickable.com/media/sets/fig-004413.jpg
fig-004414,"Clone Commander Gree, Kashyyyk Armor, Dark Tan Leg Strap",4,https://cdn.rebrickable.com/media/sets/fig-004414.jpg
fig-004416,"Clone Trooper, 41st Elite Corps Scout Battalion Armor, Dark Tan Thighs (Kashyyyk)",4,https://cdn.rebrickable.com/media/sets/fig-004416.jpg
fig-004417,"Princess Leia, White Robe, Dark Brown Hair, Decorative Belt, Dual Sided Head Open Mouth / Smile",4,https://cdn.rebrickable.com/media/sets/fig-004417.jpg
fig-004418,"Luke Skywalker, White Robe, Utility Belt, Neck Bracket",6,https://cdn.rebrickable.com/media/sets/fig-004418.jpg
fig-004419,Bail Organa,5,https://cdn.rebrickable.com/media/sets/fig-004419.jpg
fig-004421,"Captain Antilles, Dark Tan Undershirt, Single Sided Head",5,https://cdn.rebrickable.com/media/sets/fig-004421.jpg
fig-004422,"Princess Leia, White Robe, Skirt",4,https://cdn.rebrickable.com/media/sets/fig-004422.jpg
fig-004425,"Princess Leia, White Robe, Yellow Skin (3626c Head)",4,https://cdn.rebrickable.com/media/sets/fig-004425.jpg
fig-004426,"Han Solo, Dark Blue Jacket, Dark Brown Legs",4,https://cdn.rebrickable.com/media/sets/fig-004426.jpg
fig-004428,"BB-8, Large Photoreceptor",2,https://cdn.rebrickable.com/media/sets/fig-004428.jpg
fig-004429,Griff Halloran,4,https://cdn.rebrickable.com/media/sets/fig-004429.jpg
fig-004431,"Poe Dameron, White and Orange Pilot Outfit",4,https://cdn.rebrickable.com/media/sets/fig-004431.jpg
fig-004432,"Rebel Trooper in Hoth Uniform, Dark Tan Hat, White Beard",5,https://cdn.rebrickable.com/media/sets/fig-004432.jpg
fig-004434,"Rebel Trooper in Hoth Uniform, Dark Tan Hat, Frown",5,https://cdn.rebrickable.com/media/sets/fig-004434.jpg
fig-004435,"Rebel Trooper in Hoth Uniform, Dark Tan Hat, Open Mouth",5,https://cdn.rebrickable.com/media/sets/fig-004435.jpg
fig-004437,Imperial Transport Pilot / Athex,4,https://cdn.rebrickable.com/media/sets/fig-004437.jpg
fig-004439,"Darth Vader, Bacta Tank Outfit",4,https://cdn.rebrickable.com/media/sets/fig-004439.jpg
fig-004440,"Rey, White Robe",4,https://cdn.rebrickable.com/media/sets/fig-004440.jpg
fig-004442,First Order Treadspeeder Driver,4,https://cdn.rebrickable.com/media/sets/fig-004442.jpg
fig-004443,First Order Jet Trooper,5,https://cdn.rebrickable.com/media/sets/fig-004443.jpg
fig-004445,"Poe Dameron, White Shirt",4,https://cdn.rebrickable.com/media/sets/fig-004445.jpg
fig-004447,"Snowtrooper, First Order, Cape",5,https://cdn.rebrickable.com/media/sets/fig-004447.jpg
fig-004448,Lieutenant Connix,4,https://cdn.rebrickable.com/media/sets/fig-004448.jpg
fig-004449,"Temmin 'Snap' Wexley / Resistance Pilot, Lines under Eyes",4,https://cdn.rebrickable.com/media/sets/fig-004449.jpg
fig-004450,Boolio,3,https://cdn.rebrickable.com/media/sets/fig-004450.jpg
fig-004451,"Lando Calrissian, Old, Dark Azure and Black Cape",6,https://cdn.rebrickable.com/media/sets/fig-004451.jpg
fig-004452,"Finn, Tan Undershirt, Dark Blue Legs",4,https://cdn.rebrickable.com/media/sets/fig-004452.jpg
fig-004453,General Pryde,4,https://cdn.rebrickable.com/media/sets/fig-004453.jpg
fig-004454,"Sith Trooper, Red",4,https://cdn.rebrickable.com/media/sets/fig-004454.jpg
fig-004455,"Kylo Ren, Helmet with Red Cracks, Cape",5,https://cdn.rebrickable.com/media/sets/fig-004455.jpg
fig-004456,Ushar / Knight of Ren,4,https://cdn.rebrickable.com/media/sets/fig-004456.jpg
fig-004457,Ap'lek / Knight of Ren,5,https://cdn.rebrickable.com/media/sets/fig-004457.jpg
fig-004460,Klatooinian Raider with Helmet,5,https://cdn.rebrickable.com/media/sets/fig-004460.jpg
fig-004461,Klatooinian Raider,4,https://cdn.rebrickable.com/media/sets/fig-004461.jpg
fig-004463,"Carasynthia ""Cara"" Dune",4,https://cdn.rebrickable.com/media/sets/fig-004463.jpg
fig-004464,The Mandalorian / Din Djarin,5,https://cdn.rebrickable.com/media/sets/fig-004464.jpg
fig-004467,"Imperial Crew, Light Bluish Gray Uniform, Dark Bluish Gray Cap, Printed Arms",4,https://cdn.rebrickable.com/media/sets/fig-004467.jpg
fig-004471,"Imperial Officer / Lieutenant, Dark Bluish Gray Uniform, Dual Molded Legs",4,https://cdn.rebrickable.com/media/sets/fig-004471.jpg
fig-004472,"Lando Calrissian, Yellow and Blue Cape (3626c Head)",5,https://cdn.rebrickable.com/media/sets/fig-004472.jpg
fig-004474,"Rebel Trooper in Hoth Uniform, Dark Tan Hat, Cheek Lines",6,https://cdn.rebrickable.com/media/sets/fig-004474.jpg
fig-004476,"Dak Ralter, Printed Visor, Black Hands",4,https://cdn.rebrickable.com/media/sets/fig-004476.jpg
fig-004480,"Padme Amidala / Naberrie, Dark Tan Tunic, Medium Legs",4,https://cdn.rebrickable.com/media/sets/fig-004480.jpg
fig-004481,"Luke Skywalker, Orange Rebel Pilot Outfit, Yellow Skin, Dark Bluish Gray Hips (3626c Head)",4,https://cdn.rebrickable.com/media/sets/fig-004481.jpg
fig-004482,"Droideka / Destroyer Droid, Dark Brown Shell",24,https://cdn.rebrickable.com/media/sets/fig-004482.jpg
fig-004483,"Yoda, Sand Green Head with Gray Hair, Dark Orange Sash (Clone Wars)",3,https://cdn.rebrickable.com/media/sets/fig-004483.jpg
fig-004484,"Padawan, Female",4,https://cdn.rebrickable.com/media/sets/fig-004484.jpg
fig-004485,"Crix Madine, Tan Legs",4,https://cdn.rebrickable.com/media/sets/fig-004485.jpg
fig-004487,Trudgen / Knight of Ren,4,https://cdn.rebrickable.com/media/sets/fig-004487.jpg
fig-004489,Jannah,5,https://cdn.rebrickable.com/media/sets/fig-004489.jpg
fig-004490,Vicrul / Knight of Ren,4,https://cdn.rebrickable.com/media/sets/fig-004490.jpg
fig-004491,"Anakin Skywalker, Transformation, Yellow Eyes, Black Legs",4,https://cdn.rebrickable.com/media/sets/fig-004491.jpg
fig-004492,"Obi-Wan Kenobi, Tan Legs, Short Combed Sideways Hair",4,https://cdn.rebrickable.com/media/sets/fig-004492.jpg
fig-004493,"Wedge Antilles, Printed Legs, Black Hands",4,https://cdn.rebrickable.com/media/sets/fig-004493.jpg
fig-004495,Sith Jet Trooper,5,https://cdn.rebrickable.com/media/sets/fig-004495.jpg
fig-004496,Sith Fleet Officer,4,https://cdn.rebrickable.com/media/sets/fig-004496.jpg
fig-004498,"Han Solo, Black Vest, Yellow Skin, Blue Legs (3626c Head)",4,https://cdn.rebrickable.com/media/sets/fig-004498.jpg
fig-004499,"Imperial Shadow Trooper, Black, Printed Legs",4,https://cdn.rebrickable.com/media/sets/fig-004499.jpg
fig-004500,"T-16 Skyhopper Pilot, Dark Red Outfit, Buckles on Shoulder Straps",4,https://cdn.rebrickable.com/media/sets/fig-004500.jpg
fig-004501,"Sandspeeder Pilot, Dark Red Helmet",4,https://cdn.rebrickable.com/media/sets/fig-004501.jpg
fig-004502,"Sandspeeder Gunner, White Helmet",4,https://cdn.rebrickable.com/media/sets/fig-004502.jpg
fig-004503,"Wookiee Warrior, Dark Brown",3,https://cdn.rebrickable.com/media/sets/fig-004503.jpg
fig-004504,"Darth Vader, Light Bluish Gray Skin, No Scars on Right Cheek (3626c Head)",5,https://cdn.rebrickable.com/media/sets/fig-004504.jpg
fig-004505,"Ki-Adi-Mundi, Printed Legs",4,https://cdn.rebrickable.com/media/sets/fig-004505.jpg
fig-004506,"Barriss Offee, Dark Blue Hood and Cape, Skirt",5,https://cdn.rebrickable.com/media/sets/fig-004506.jpg
fig-004507,"Clone Trooper, Phase I Armor, Angry, Printed Legs (61189 Helmet)",4,https://cdn.rebrickable.com/media/sets/fig-004507.jpg
fig-004508,Iden Versio / Inferno Squad Commander,4,https://cdn.rebrickable.com/media/sets/fig-004508.jpg
fig-004509,"Inferno Squad Agent, Utility Belt",5,https://cdn.rebrickable.com/media/sets/fig-004509.jpg
fig-004511,"Inferno Squad Agent, Angry, Open Mouth",4,https://cdn.rebrickable.com/media/sets/fig-004511.jpg
fig-004512,"Inferno Squad Agent, Sunken Eyes",4,https://cdn.rebrickable.com/media/sets/fig-004512.jpg
fig-004517,"2-1B Medical Droid, Sand Blue Torso",4,https://cdn.rebrickable.com/media/sets/fig-004517.jpg
fig-004518,"Luke Skywalker, Bacta Tank Outfit, Dark Tan Hair",4,https://cdn.rebrickable.com/media/sets/fig-004518.jpg
fig-004519,"Poe Dameron, Black Jacket, Hair with Headset",4,https://cdn.rebrickable.com/media/sets/fig-004519.jpg
fig-004520,Admiral Ematt,4,https://cdn.rebrickable.com/media/sets/fig-004520.jpg
fig-004521,"Resistance Soldier, Olive Green Helmet, Dark Tan Hoodie with Ammo Pouch",5,https://cdn.rebrickable.com/media/sets/fig-004521.jpg
fig-004522,"Mandalorian Warrior, Dark Azure",5,https://cdn.rebrickable.com/media/sets/fig-004522.jpg
fig-004523,"Mandalorian Tribe Warrior, Dark Blue and Green",6,https://cdn.rebrickable.com/media/sets/fig-004523.jpg
fig-004525,"Mandalorian Warrior, Dark Brown",5,https://cdn.rebrickable.com/media/sets/fig-004525.jpg
fig-004526,"Mandalorian Tribe Warrior, Dark Tan and Sand Blue",6,https://cdn.rebrickable.com/media/sets/fig-004526.jpg
fig-004527,Corporal Tonc / Rebel Trooper with Reddish Brown Skin,4,https://cdn.rebrickable.com/media/sets/fig-004527.jpg
fig-004528,Private Calfor / Rebel Trooper,4,https://cdn.rebrickable.com/media/sets/fig-004528.jpg
fig-004529,Corporal Rostok / Rebel Trooper with Beard and White Snow Goggles,5,https://cdn.rebrickable.com/media/sets/fig-004529.jpg
fig-004530,Private Kappehl / Rebel Trooper with Black Beard and White Snow Goggles,5,https://cdn.rebrickable.com/media/sets/fig-004530.jpg
fig-004737,"C-3PO, Santa Jacket and White Beard",4,https://cdn.rebrickable.com/media/sets/fig-004737.jpg
fig-004738,"Assassin Droid, Dark Bluish Gray",8,https://cdn.rebrickable.com/media/sets/fig-004738.jpg
fig-004767,"Snowtrooper, Light Bluish Gray Hips, Neck Bracket with Printed 1 x 1 Tile and 1 x 1 Plate with Clip Light",7,https://cdn.rebrickable.com/media/sets/fig-004767.jpg
fig-004851,"Skeleton, Standard Face, Straight Mechanical Arms (3626b Head)",6,https://cdn.rebrickable.com/media/sets/fig-004851.jpg
fig-005103,Antoc Merrick,4,https://cdn.rebrickable.com/media/sets/fig-005103.jpg
fig-005104,"IG-88, Printed Head, Tile with Clip on Back",8,https://cdn.rebrickable.com/media/sets/fig-005104.jpg
fig-005758,"Astromech Droid, R2-D2, Snowman",6,https://cdn.rebrickable.com/media/sets/fig-005758.jpg
fig-005759,"Astromech Droid, R4-TR3, Christmas Tree",7,https://cdn.rebrickable.com/media/sets/fig-005759.jpg
fig-006235,"BB-8, Santa Hat",4,https://cdn.rebrickable.com/media/sets/fig-006235.jpg
fig-006236,Imperial Officer / Major / Colonel / Commodore,4,https://cdn.rebrickable.com/media/sets/fig-006236.jpg
fig-006239,"Snowtrooper, First Order, No Neck Bracket",4,https://cdn.rebrickable.com/media/sets/fig-006239.jpg
fig-006240,Major Brance (Resistance Officer),4,https://cdn.rebrickable.com/media/sets/fig-006240.jpg
fig-007679,"Mace Windu, Light-up Lightsaber",2,https://cdn.rebrickable.com/media/sets/fig-007679.jpg
fig-007680,"Obi-Wan Kenobi, Light-Up Lightsaber",2,https://cdn.rebrickable.com/media/sets/fig-007680.jpg
fig-007681,"Anakin Skywalker, Light-up Lightsaber [Complete Assembly]",2,https://cdn.rebrickable.com/media/sets/fig-007681.jpg
fig-008021,"Rebel Pilot A-wing, Dark Green Uniform, Black Helmet Stripe",4,https://cdn.rebrickable.com/media/sets/fig-008021.jpg
fig-009101,"Stormtrooper, Plain Light Nougat Head, Black Lines on Nose Vent",4,https://cdn.rebrickable.com/media/sets/fig-009101.jpg
fig-010291,"Clone Trooper, 501st Legion, White Arms",4,https://cdn.rebrickable.com/media/sets/fig-010291.jpg
fig-010292,"Jet Trooper, 501st Legion",5,https://cdn.rebrickable.com/media/sets/fig-010292.jpg
fig-010293,"Anakin Skywalker, Pilot Uniform, Printed Headset, No Collar",4,https://cdn.rebrickable.com/media/sets/fig-010293.jpg
fig-010294,Ahsoka Tano (Adult),4,https://cdn.rebrickable.com/media/sets/fig-010294.jpg
fig-010295,"Clone Trooper, 332nd Company, Orange Markings",4,https://cdn.rebrickable.com/media/sets/fig-010295.jpg
fig-010296,Cardo / Knight of Ren,4,https://cdn.rebrickable.com/media/sets/fig-010296.jpg
fig-010297,Kuruk / Knight of Ren,4,https://cdn.rebrickable.com/media/sets/fig-010297.jpg
fig-010299,"General Maximillian Veers, Sand Blue Helmet with Visor",4,https://cdn.rebrickable.com/media/sets/fig-010299.jpg
fig-010301,"Darth Vader, White Skin, 19888 Cape, Stripes on Legs",6,https://cdn.rebrickable.com/media/sets/fig-010301.jpg
fig-010302,"Emperor Palpatine, Tan Skin, Open Hood (19888 Cape)",5,https://cdn.rebrickable.com/media/sets/fig-010302.jpg
fig-010304,"Darth Vader, White Skin, 50231 Cape, Robe Hem and Stripes on Legs, Printed Arms",6,https://cdn.rebrickable.com/media/sets/fig-010304.jpg
fig-010305,Lieutenant Bek,3,https://cdn.rebrickable.com/media/sets/fig-010305.jpg
fig-010306,Vi Moradi,4,https://cdn.rebrickable.com/media/sets/fig-010306.jpg
fig-010307,"Astromech Droid, U5-GG",4,https://cdn.rebrickable.com/media/sets/fig-010307.jpg
fig-010308,Gnk Power Droid (Gonk) - Sand Green,16,https://cdn.rebrickable.com/media/sets/fig-010308.jpg
fig-010310,"Clone Trooper, Airborne, Orange Markings",5,https://cdn.rebrickable.com/media/sets/fig-010310.jpg
fig-010385,"Snowtrooper, White Hips, Printed Legs, Dark Tan Hands (3626cpr1709 Head)",4,https://cdn.rebrickable.com/media/sets/fig-010385.jpg
fig-010386,"Snowtrooper, White Hips, Printed Legs, Dark Tan Hands (3626cpr1587 Head)",4,https://cdn.rebrickable.com/media/sets/fig-010386.jpg
fig-010387,"AT-AT Driver - Light Bluish Grey Helmet, Sand Blue Legs",4,https://cdn.rebrickable.com/media/sets/fig-010387.jpg
fig-010388,"AT-AT Driver - Light Bluish Grey Helmet, Sand Blue Legs",4,https://cdn.rebrickable.com/media/sets/fig-010388.jpg
fig-010429,"Astromech Droid, R5-D4, Long Stripes, 30361c Body",4,https://cdn.rebrickable.com/media/sets/fig-010429.jpg
fig-010430,"Emperor Palpatine, Yellow Skin, Black Hands",5,https://cdn.rebrickable.com/media/sets/fig-010430.jpg
fig-010431,Pit Droid - Brown and White (Anakin),12,https://cdn.rebrickable.com/media/sets/fig-010431.jpg
fig-010432,Pit Droid - Brown and White (Gasgano),12,https://cdn.rebrickable.com/media/sets/fig-010432.jpg
fig-010433,Pit Droid - Brown and White (Sebulba),12,https://cdn.rebrickable.com/media/sets/fig-010433.jpg
fig-010434,GNK Power Droid (Gonk) - Light/Dark grey,7,https://cdn.rebrickable.com/media/sets/fig-010434.jpg
fig-010435,GNK Power Droid (Gonk) - Dark Bluish Grey,7,https://cdn.rebrickable.com/media/sets/fig-010435.jpg
fig-010436,B'Omarr Monk,13,https://cdn.rebrickable.com/media/sets/fig-010436.jpg
fig-010437,Buzz Droid - 30367c,13,https://cdn.rebrickable.com/media/sets/fig-010437.jpg
fig-010438,Buzz Droid - 30367b,13,https://cdn.rebrickable.com/media/sets/fig-010438.jpg
fig-010439,Medical Droid,21,https://cdn.rebrickable.com/media/sets/fig-010439.jpg
fig-010440,Treadwell Droid,18,https://cdn.rebrickable.com/media/sets/fig-010440.jpg
fig-010441,"Astromech Droid, R1-G4, Plain Dome",12,https://cdn.rebrickable.com/media/sets/fig-010441.jpg
fig-010442,"Mouse Droid (MSE-6-series Repair Droid) - Dark Bluish Gray, Solid Stud",9,https://cdn.rebrickable.com/media/sets/fig-010442.jpg
fig-010443,"Astromech Droid, R2-D2, Flat Silver Dome, Dark Blue Print with Lavender Dots",4,https://cdn.rebrickable.com/media/sets/fig-010443.jpg
fig-010444,"Mouse Droid (MSE-6-series Repair Droid), Light Bluish Grey",9,https://cdn.rebrickable.com/media/sets/fig-010444.jpg
fig-010445,"C-3PO - Pearl Gold Body, Pearl Light Gold Hands",3,https://cdn.rebrickable.com/media/sets/fig-010445.jpg
fig-010446,"Imperial Probe Droid (White Dish Stand, Lever on Top)",21,https://cdn.rebrickable.com/media/sets/fig-010446.jpg
fig-010447,"Sandtrooper Squad Leader / Captain, Orange Pauldron, Neck Bracket, Plain Black Head, Dotted Mouth print",5,https://cdn.rebrickable.com/media/sets/fig-010447.jpg
fig-010448,Interrogation Droid,9,https://cdn.rebrickable.com/media/sets/fig-010448.jpg
fig-010450,Sentry Droid,8,https://cdn.rebrickable.com/media/sets/fig-010450.jpg
fig-010451,DRK-1 Dark Eye Probe Droid,7,https://cdn.rebrickable.com/media/sets/fig-010451.jpg
fig-010452,B'Omarr Monk,12,https://cdn.rebrickable.com/media/sets/fig-010452.jpg
fig-010453,DRK-1 Dark Eye Probe Droid (Black with Stand),10,https://cdn.rebrickable.com/media/sets/fig-010453.jpg
fig-010454,"GNK Power Droid (Gonk) - Light Bluish Grey Body, Dark Bluish Grey Legs",14,https://cdn.rebrickable.com/media/sets/fig-010454.jpg
fig-010455,"Imperial Probe Droid (Trans Clear Dish Stand, Lever on Top)",25,https://cdn.rebrickable.com/media/sets/fig-010455.jpg
fig-010456,Holocron Droid,15,https://cdn.rebrickable.com/media/sets/fig-010456.jpg
fig-010457,Buzz Droid with Zip Line Handle,16,https://cdn.rebrickable.com/media/sets/fig-010457.jpg
fig-010458,Treadwell Droid,21,https://cdn.rebrickable.com/media/sets/fig-010458.jpg
fig-010459,GNK Power Droid (Gonk) - Dark Bluish Grey,17,https://cdn.rebrickable.com/media/sets/fig-010459.jpg
fig-010460,Mini Treadwell Droid,6,https://cdn.rebrickable.com/media/sets/fig-010460.jpg
fig-010462,"Astromech Droid, R1-G4, Decorated Truncated Cone",18,https://cdn.rebrickable.com/media/sets/fig-010462.jpg
fig-010463,DRK-1 Dark Eye Probe Droid,7,https://cdn.rebrickable.com/media/sets/fig-010463.jpg
fig-010464,"Astromech Droid, R2-D2, Reindeer",6,https://cdn.rebrickable.com/media/sets/fig-010464.jpg
fig-010465,LIN Demolitionmech Droid,10,https://cdn.rebrickable.com/media/sets/fig-010465.jpg
fig-010466,Imperial Probe Droid - Mini,10,https://cdn.rebrickable.com/media/sets/fig-010466.jpg
fig-010467,Imperial Probe Droid - Reddish Brown Plate,22,https://cdn.rebrickable.com/media/sets/fig-010467.jpg
fig-010468,Imperial Probe Droid - Dark Bluish Grey Plate,21,https://cdn.rebrickable.com/media/sets/fig-010468.jpg
fig-010469,GNK Power Droid (Gonk) - Reddish Brown,21,https://cdn.rebrickable.com/media/sets/fig-010469.jpg
fig-010470,Interrogation Droid - Syringe,9,https://cdn.rebrickable.com/media/sets/fig-010470.jpg
fig-010472,FX-Series Medical Assistant Droid,22,https://cdn.rebrickable.com/media/sets/fig-010472.jpg
fig-010473,Prowler 1000 Exploration Droid,8,https://cdn.rebrickable.com/media/sets/fig-010473.jpg
fig-010474,Imperial Probe Droid - With Stand,21,https://cdn.rebrickable.com/media/sets/fig-010474.jpg
fig-010475,Imperial Probe Droid - Without Stand,19,https://cdn.rebrickable.com/media/sets/fig-010475.jpg
fig-010476,First Order Medical Droid,10,https://cdn.rebrickable.com/media/sets/fig-010476.jpg
fig-010477,"Dwarf Spider Droid, Black Dome",23,https://cdn.rebrickable.com/media/sets/fig-010477.jpg
fig-010478,FX-7 Medical Assistant Droid,21,https://cdn.rebrickable.com/media/sets/fig-010478.jpg
fig-010479,"Mouse Droid (MSE-6-series Repair Droid), Clip on Top",6,https://cdn.rebrickable.com/media/sets/fig-010479.jpg
fig-010480,Praetorian Training Droid,14,https://cdn.rebrickable.com/media/sets/fig-010480.jpg
fig-010481,"Mouse Droid (MSE-6-series Repair Droid) - Dark Bluish Gray, Open Stud",9,https://cdn.rebrickable.com/media/sets/fig-010481.jpg
fig-010482,Imperial Probe Droid,19,https://cdn.rebrickable.com/media/sets/fig-010482.jpg
fig-010483,GNK Power Droid (Gonk) - Festive Version,19,https://cdn.rebrickable.com/media/sets/fig-010483.jpg
fig-010484,GNK Power Droid (Gonk) - Dark Turquoise,23,https://cdn.rebrickable.com/media/sets/fig-010484.jpg
fig-010485,Mouse Droid (MSE-6-series Repair Droid) - Sloped Sides,16,https://cdn.rebrickable.com/media/sets/fig-010485.jpg
fig-010525,"Grogu / The Child (Baby Yoda), 25128 Body",2,https://cdn.rebrickable.com/media/sets/fig-010525.jpg
fig-010527,"Scout Trooper, Dual Molded White and Black Helmet, Closed Mouth",4,https://cdn.rebrickable.com/media/sets/fig-010527.jpg
fig-010528,Greef Karga,4,https://cdn.rebrickable.com/media/sets/fig-010528.jpg
fig-010529,IG-11,9,https://cdn.rebrickable.com/media/sets/fig-010529.jpg
fig-010545,Poe Dameron - Festive,4,https://cdn.rebrickable.com/media/sets/fig-010545.jpg
fig-010547,"Darth Vader - Festive, Red Sweater",6,https://cdn.rebrickable.com/media/sets/fig-010547.jpg
fig-010658,Captain Phasma - Pointed Mouth,5,https://cdn.rebrickable.com/media/sets/fig-010658.jpg
fig-010659,D-O - Santa Hat,3,https://cdn.rebrickable.com/media/sets/fig-010659.jpg
fig-010660,Pit Droid,12,https://cdn.rebrickable.com/media/sets/fig-010660.jpg
fig-010673,Dr Cornelius Evazan,4,https://cdn.rebrickable.com/media/sets/fig-010673.jpg
fig-010674,Kardue'sai'Malloc,5,https://cdn.rebrickable.com/media/sets/fig-010674.jpg
fig-010675,Garindan,6,https://cdn.rebrickable.com/media/sets/fig-010675.jpg
fig-010676,Momaw Nadon,3,https://cdn.rebrickable.com/media/sets/fig-010676.jpg
fig-010677,Kabe,4,https://cdn.rebrickable.com/media/sets/fig-010677.jpg
fig-010678,Hrchek Kal Fas,3,https://cdn.rebrickable.com/media/sets/fig-010678.jpg
fig-010680,"Sandtrooper Squad Leader / Captain, Orange Pauldron, Neck Bracket, Dual Molded Helmet, Closed Mouth",6,https://cdn.rebrickable.com/media/sets/fig-010680.jpg
fig-010681,Ponda Baba,3,https://cdn.rebrickable.com/media/sets/fig-010681.jpg
fig-010684,"Sandtrooper, Black Pauldron, Neck Bracket with Double Stud, Closed Mouth",6,https://cdn.rebrickable.com/media/sets/fig-010684.jpg
fig-010697,"Luke Skywalker, White Robe, Blue Milk Mouth",4,https://cdn.rebrickable.com/media/sets/fig-010697.jpg
fig-010856,"The Mandalorian / Din Djarin, Dark Brown Outfit with Cape",5,https://cdn.rebrickable.com/media/sets/fig-010856.jpg
fig-010857,NI-L8 Protocol Droid,3,https://cdn.rebrickable.com/media/sets/fig-010857.jpg
fig-010858,"TIE Pilot, Printed Legs, Two Silver Stripes on Helmet, Silver Belt Pouches, Closed Mouth",4,https://cdn.rebrickable.com/media/sets/fig-010858.jpg
fig-010859,"Stormtrooper, Black Squares on Back of Helmet, Closed Mouth",4,https://cdn.rebrickable.com/media/sets/fig-010859.jpg
fig-010860,General Dodonna (3626c Head),4,https://cdn.rebrickable.com/media/sets/fig-010860.jpg
fig-010861,"Luke Skywalker, Orange Rebel Pilot Outfit, Light Bluish Gray Hips, Black Hands, Printed Visor, Detailed Chest Panel",4,https://cdn.rebrickable.com/media/sets/fig-010861.jpg
fig-010994,Nash Durango,5,https://cdn.rebrickable.com/media/sets/fig-010994.jpg
fig-010995,RJ-83,2,https://cdn.rebrickable.com/media/sets/fig-010995.jpg
fig-010996,"Nubs, Dark Brown Cape",4,https://cdn.rebrickable.com/media/sets/fig-010996.jpg
fig-011123,"Poe Dameron, Open Medium Nougat Jacket, Helmet",4,https://cdn.rebrickable.com/media/sets/fig-011123.jpg
fig-011124,"Luke Skywalker, Hoth Outfit, Tan Hat, Printed Light Bluish Gray Legs",5,https://cdn.rebrickable.com/media/sets/fig-011124.jpg
fig-011126,"Darth Vader, White Skin, 50231 Cape, Robe Hem and Stripes on Legs, Plain Arms",6,https://cdn.rebrickable.com/media/sets/fig-011126.jpg
fig-011127,Imperial Officer,4,https://cdn.rebrickable.com/media/sets/fig-011127.jpg
fig-011198,Wampa (Big Fig) - Tan Nose,7,https://cdn.rebrickable.com/media/sets/fig-011198.jpg
fig-011288,"Stormtrooper, First Order - Rounded Mouth",4,https://cdn.rebrickable.com/media/sets/fig-011288.jpg
fig-011611,"General Maximillian Veers, Cap",4,https://cdn.rebrickable.com/media/sets/fig-011611.jpg
fig-011619,Hunter,4,https://cdn.rebrickable.com/media/sets/fig-011619.jpg
fig-011620,Tech with Neck Bracket,5,https://cdn.rebrickable.com/media/sets/fig-011620.jpg
